stratum,ticker,name_short,article_id,timestamp,category,match_mode,sparsity_tier,is_bulk_listing,n_tickers_in_article,title,n_hits,code_present,name_present,body_len,evidence,verdict,note
collision:1414,1414,東和,M.1668423215.A.547,2022-11-14 18:53:35,情報,code,silent,False,7,[情報] 1114八大公股銀行買賣超排行,1,True,False,2951,"[代號] …7
英業達           -3628
8
國泰美國道瓊反1  1735
8
元大金           -3569
9
華通             1506
9
裕隆             -3145
10
富邦台灣半導體   【1414】
10
元大滬深300正2   -2989
11
景碩             1226
11
群創             -2989
12
中鴻             1148
12
彰銀             -2943
13
國…",,
collision:1414,1414,東和,M.1637834314.A.B73,2021-11-25 17:58:34,情報,code,silent,False,3,[情報] 1125分點重壓股,1,True,True,710,"[代號] …亞    86.3    4,746   新加坡商瑞銀    1,596   33.62%  793.08
6285    啟碁    76.0    1,531   凱基            500     32.65%  39.73
【1414】    東和    18.2    2,289   元富大昌        694     30.31%  22

金融和塑化刷一波
有個股連續兩天進榜喔


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.192.12…",,
collision:1414,1414,東和,M.1440386545.A.1B9,2015-08-24 11:22:25,新聞,code,silent,False,5,Re: [新聞] 快時尚發威 宜進聯發獲利成長驚人 已刪文,1,True,True,1620,"[代號] …占34.74%的台
: 富,也調整生產結構,高毛利率的針織布的接單量增大因此帶動毛利率的提升;下半年進
: 入出貨高峰,獲利預期優於上半年。
: 先前主要以聚酯加工絲為主的宜進,近年來持續進行上下游垂直整合,包括在2010年買下
: 東和(【1414】)台南化纖廠,2013年合併光明絲織(4420),今年初再吃下宏洲私募案並順
: 利入主,一條龍成型,獲利躍進。
: 法人認為,宜進為穩定物料及上游供貨關係,持續往上游聚酯聚合廠整合,也成為繼南亞
: (1303)和遠東新(1402),全台…",,
collision:1414,1414,東和,M.1625029573.A.DBF,2021-06-30 13:06:13,請益,code,silent,False,1,[請益] 東和紡織1414是發生了什麼事,1,True,True,166,"[代號] …[請益] 東和紡織【1414】是發生了什麼事
早上停損持有的東和,想說終於解套了,結果現在東和、大東、宏益等紛紛漲停,請問發生
了什麼事?紡織要起風了嗎..

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.58.205 (臺灣)
※ 文章網址…",,
collision:1414,1414,東和,M.1510553882.A.EC7,2017-11-13 14:18:02,標的,code,silent,False,1,Re: [標的] 1414 東和 已刪文,2,True,True,568,"[代號] …Re: [標的] 【1414】 東和 已刪文
※ 引述《carl0536 (馬龍(QQ))》之銘言:
這檔大概看一下而已
我當初是想賺個p幣
只要淨值高,加上某些條件吻合
很多股票有不破底的可能
失敗例子也是有的
所以盡可能挑20以下
這樣可以降低高風險
: 半年時間到…
[代號] …厲害的
: 雖然毛利今年很差
: 不過賣了土地最後eps 有0.47
: 不確定現在出場會不會太早
: 盤中還一度漲停
: 不過有到7塊也心滿意足了
: ※ 引述《airwaves0612 (改變是為了更好)》之銘言:
: : 1. 標的:【1414】 東和
: : 2. 分類:多
: : 3. 分析/正文:
: : 低價股,2月營收大增61.42%,雖然看營收做股票不是智舉,可以參考就好
: : 跌破月線6.58,這時候當然要撿個便宜,因為淨值有13塊,還算是價值投資
: : 去年虧損…",,
collision:1414,1414,東和,M.1439817650.A.908,2015-08-17 21:20:50,新聞,code,silent,False,3,[新聞] 快時尚發威 宜進聯發獲利成長驚人 已刪文,1,True,True,1073,"[代號] …14%、成品布占34.74%的台
富,也調整生產結構,高毛利率的針織布的接單量增大因此帶動毛利率的提升;下半年進
入出貨高峰,獲利預期優於上半年。

先前主要以聚酯加工絲為主的宜進,近年來持續進行上下游垂直整合,包括在2010年買下
東和(【1414】)台南化纖廠,2013年合併光明絲織(4420),今年初再吃下宏洲私募案並順
利入主,一條龍成型,獲利躍進。

法人認為,宜進為穩定物料及上游供貨關係,持續往上游聚酯聚合廠整合,也成為繼南亞
(1303)和遠東新(1402),全台第三大聚酯…",,
collision:1414,1414,東和,M.1469279333.A.0EA,2016-07-23 21:08:53,請益,code,silent,False,2,[請益] 利用公開說明書的運氣 已刪文,1,True,False,1198,"[代號] …損,不停利,他的原則基本面重於一切,短期的消息與技術不足掛齒,400變5000
出場後,辦理退休做專業投資人。

3009則採危機入市,當市場遭遇空襲時,定價入場,前後投入近500,一樣5000出場,退
休當專業投資人。

利用土地資產者
【1414】買者,在跑遍公司的廠房地點後,4元以下買,總投入約250,一億出場後轉買塊地再
養。

2545者原本要拿來買屋的自備款,因看屋聊天知道該公司在台北地區有不少地段不錯的土
地,請營業員幫忙找到一本公開說明書,上網蒐集資料分析後,沒買房子改買…",,
collision:1414,1414,東和,M.1431329721.A.970,2015-05-11 15:35:21,標的,code,silent,False,4,[標的] 今日財報 已刪文,1,True,True,1282,"[代號] …81華韡   -0.24   -0.34   -24.08%    18.7
4527方土霖  0.32    0.40     9.77%    28.2
6209今國光 -0.16   -0.26    -9.69%    19.95
【1414】東和   -0.07    0.1    -10.11%     8.1
1604聲寶    0.29    0.31    -6.27%    13.5

資料有誤 請告知~~ 財報周快結束了 可以準備吵股了
顏色無意義!!

--
※…",,
collision:1414,1414,東和,M.1491103620.A.935,2017-04-02 11:27:00,標的,code,silent,False,1,[標的] 1414 東和 已刪文,2,True,True,296,"[代號] …[標的] 【1414】 東和 已刪文
1. 標的:1414 東和

2. 分類:多

3. 分析/正文:

低價股,2月營收大增61.42%,雖然看營收做股票不是智舉,可以參考就好

跌破月線6.58,這時候當然要撿個便宜,因為淨值有13塊,還算是價值投資

去…
[代號] …[標的] 1414 東和 已刪文
1. 標的:【1414】 東和

2. 分類:多

3. 分析/正文:

低價股,2月營收大增61.42%,雖然看營收做股票不是智舉,可以參考就好

跌破月線6.58,這時候當然要撿個便宜,因為淨值有13塊,還算是價值投資

去年虧損0.01,看好技術線型,投資時…",,
collision:1414,1414,東和,M.1699340377.A.4A7,2023-11-07 14:59:37,情報,code,silent,False,1,[情報] 2889 國票金 10月自結 0.02 累計 0.48,1,True,False,1033,"[代號] …國票金控 :             76           76        1648         1670
0.48
國際票券(持股100%):    134          110        1728         【1414】        0.76

國票證券(持股58.09%):   18           21        1037          843        0.84



-----
Sent from JPTT on my Asus…",,
collision:1414,1414,東和,M.1557152295.A.1C7,2019-05-06 22:18:15,新聞,code,silent,False,2,[新聞] 三洋電擬售泰山廠 每股貢獻上看52元,1,True,False,583,"[代號] …142億元,一旦順利售出,將有一次性收入入帳,換算每股貢獻達52元。

三洋電大股東之一為能率集團,應華(5392)透過能率壹創投間接持有三洋電,未來也可望
享有處分收益入帳。


之前就有板友在講這檔要賣地了 沒上到車 今天直接拉上漲停
【1414】大東 去年賣地的錢拿出來發 最近也飆了好幾根
鬼島還是炒地皮最好賺

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.165.74.42
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.1557…",,
collision:1414,1414,東和,M.1675257628.A.E78,2023-02-01 21:20:28,請益,code,silent,False,2,[請益] 關於股票繼承,1,True,True,323,"[代號] …[請益] 關於股票繼承
各位好

最近因為家父過世

目前已經跑完遺產稅的流程  準備開始跑相關的繼承

財產清冊上面有留一些其他家人們也不知道的零股

其中兩隻是東和紡織(【1414】)100股

跟國產建材(2054)522股

但上面沒有證券商

其他像台塑跟統一的零股都有寫是亞東證券
https://imgur.com/a/N8xnts1
想請問如果要辦理股票繼承的話

是要直接去電公司詢問

還是有什麼管道可以問…",,
collision:1414,1414,東和,M.1648804329.A.9B3,2022-04-01 17:12:09,心得,code,silent,False,6,[心得] 除息旺季操作策略 - 如何增加股利收入 已刪文,1,True,True,613,"[代號] …2486一詮@2.5%
3036文曄@3.0%
6679鈺太@2.5%
8086宏捷科@3.5%

3/31
2030彰源@3.5%
2376技嘉@3.5%
2409友達@3.0%
3701大眾@1.5%
6182合晶@2.0%

4/1
【1414】東和@3.0%
2376技嘉@3.0%
2409友達@3.0%
3305昇貿@3.0%
3707漢磊@4.0%

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.32.55 (臺灣)
※ 文章網址:
https:…",,
collision:1414,1414,東和,M.1619773259.A.4DB,2021-04-30 17:00:59,新聞,code,silent,False,12,[新聞] 蔡明彰觀點：印度疫情全面失控 紡織股 成意外黑馬,1,True,True,2650,"[代號] …,中國棉紗期貨已在 3 月上旬刷新歷史天價,大陸棉紗廠近
來股價都在大漲,台灣最大棉紗廠南紡 (1440-TW) 產能滿載,接單至第二季底,並且有
6 個月的低價庫存,庫存利益將反映在第二季財報。


另外,大東 (1441-TW)、東和(【1414】-TW) 低價的棉紡廠週三攻上漲停,顯然已在反映印度
黑天鵝事件,印度也是僅次於中國的第二大紡織生產國,印度疫情失控,不少國際訂單轉
至中國及東南亞生產,台廠成衣三雄儒鴻 (1476-TW)、聚陽(1477-TW)、冠星 - KY(4439…",,
collision:1414,1414,東和,M.1639059223.A.3F4,2021-12-09 22:13:43,標的,code,silent,False,7,[標的] 12/2~12/9號地緣券商可能有買,1,True,True,380,"[代號] …題,提供大家參考,前幾周有抓到長榮。

是抓一段時間的(近五天),不是單看一天,

應該多少會有點幫助。

2883 開發金
5608 四維航
1611 中電
2312 金寶
1444 力麗
1409 新纖
2617 台航
1710 東聯
【1414】 東和
4414 如興
2612 中航
1616 億泰
2104 中橡
2211 長榮鋼
2611 志信

另外試算表表列:
https://reurl.cc/zWVlqa
-----
Sent from JPTT on my iPhone…",,
collision:1414,1414,東和,M.1510549732.A.505,2017-11-13 13:08:52,標的,code,silent,False,1,Re: [標的] 1414 東和 已刪文,2,True,True,436,"[代號] …Re: [標的] 【1414】 東和 已刪文
半年時間到

今天出場

大概是13%的獲利

大大的預測蠻厲害的

雖然毛利今年很差

不過賣了土地最後eps 有0.47

不確定現在出場會不會太早

盤中還一度漲停

不過有到7塊也心滿意足了
※ 引述《airwave…
[代號] …利

大大的預測蠻厲害的

雖然毛利今年很差

不過賣了土地最後eps 有0.47

不確定現在出場會不會太早

盤中還一度漲停

不過有到7塊也心滿意足了
※ 引述《airwaves0612 (改變是為了更好)》之銘言:
: 1. 標的:【1414】 東和
: 2. 分類:多
: 3. 分析/正文:
: 低價股,2月營收大增61.42%,雖然看營收做股票不是智舉,可以參考就好
: 跌破月線6.58,這時候當然要撿個便宜,因為淨值有13塊,還算是價值投資
: 去年虧損0.01,看好技術線…",,
collision:1414,1414,東和,M.1524742383.A.923,2018-04-26 19:33:03,其他,code,silent,False,3,[其他] 今日財報 已刪文,1,True,True,767,"[代號] …1.28     50.80
2015豐興      1.15    1.24     58.60
8183精星      0.22    0.19     20.30
6166凌華      0.10    0.11     59.50
【1414】東和      0.02   -0.02      7.41

資料有誤 請告知 ~~~~~~~~

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.31.163.75
※ 文章網址:
https://www.ptt.cc…",,
collision:1414,1414,東和,M.1637749888.A.D0C,2021-11-24 18:31:28,情報,code,silent,False,4,[情報] 1124分點重壓股,1,True,True,901,"[代號] …ps://reurl.cc/Q6k4EZ
最新日期:2021年11月24日
個股買超第一名且買超佔比在20%以上的券商分點,共33檔符合

股號    名稱    收盤價  成交張數/券商名稱       買超張數/買賣超占比/股本(億)
【1414】    東和    17.8    4,186   元富大昌        2,179   52.05%  22
3701    大眾控  67.6    5,362   元大            2,742   51.13%  19.0…",,
collision:1605,1605,華新,M.1620644507.A.15F,2021-05-10 19:01:47,情報,code,sparse,False,5,[情報] 0510 Top 100 券商買超股,1,True,False,1038,"[代號] …0.63%   0.04%
1314    中石化  15.05   146,398 12,817     -0.42%  0%
1440    南紡    31.65   76,514  12,402     -1.18%  0.66%
【1605】    華新    31.65   234,806 12,398     -0.65%  0%
2353    宏碁    35.2    36,129  11,536     0.72%   -0.08%
2834    臺企銀  10.…",,
collision:1605,1605,華新,M.1582765573.A.2DD,2020-02-27 09:06:13,新聞,code,sparse,False,1,[新聞] 華新轉投資寶德電化材聲請破產 估損失16.8億元,1,True,True,745,"[代號] …[新聞] 華新轉投資寶德電化材聲請破產 估損失16.8億元
華新轉投資寶德電化材聲請破產 估損失16.8億元


電線大廠華新麗華 (【1605】-TW) 今 (26) 日公告,轉投資寶德電化材 () 董事會決議聲請
破產,華新將損失 16.8 億元。

寶德電化材也發出公告指出,寶德電化材成立於 99 年 10 月,目標生產高品質太陽能級
多晶矽,後續太陽能製造產業低迷,太陽能多晶…",,
collision:1605,1605,華新,M.1501233496.A.69E,2017-07-28 17:18:16,標的,code,sparse,False,1,[標的] 1605 華新 已刪文,2,True,False,387,"[代號] …[標的] 【1605】 華新 已刪文
-------------------------------------------------------------------------
1.發文前請先詳閱[標的]分類發文規範,未依規範發文將受處份。
2.發標的文…
[代號] …格式輸入內容,未依格式者板規1-1-2砍文處份。
5.分類選填請益或心得者,進退場機制得刪去。
---------------------按ctrl+y可刪除以上內容。----------------------------

1. 標的:【1605】 華新

2. 分類:多

3. 分析/正文:
http://i.imgur.com/qjbBWXF.jpg…",,
collision:1605,1605,華新,M.1627990346.A.7FE,2021-08-03 19:32:26,情報,code,sparse,False,6,[情報] 0803 Top 100 券商最近一日買超,1,True,False,1007,"[代號] …張數
股號    名稱    收盤價  成交量  買賣超 外本比  投本比
2303    聯電    59.4    261,640 35,552  1.66%   -0.03%
【1605】    華新    29.35   76,707  19,817  0.48%   0.01%
1101    台泥    53.9    45,545  15,455  0.51%   0.06%
2363    矽統    27.75…",,
collision:1605,1605,華新,M.1544532863.A.83A,2018-12-11 20:54:23,其他,code,sparse,False,15,[其他] 12/11 台灣集中市場三大法人買賣超前30名 已刪文,1,True,False,3281,"[代號] …-35     -2814
2892    第一金          -2940   30      126     -2784
2027    大成鋼          -2344   -500    71      -2773
【1605】    華新            -2599   3       -20     -2616
6153    嘉聯益          -2138   -336    -3      -2477
2492    華新科…",,
collision:1605,1605,華新,M.1676640747.A.298,2023-02-17 21:32:27,情報,code,sparse,False,4,[情報] 0217 上市櫃外資投信同買排行,1,True,False,1095,"[代號] …+0.25   2555   20881
4      5009榮剛    41.25   +0.85   2284   2682
5      1101台泥    38      +0.5    1248   3603
6      【1605】華新    57.5    +1.2    1005   2423
7      2748雲品    93.5    +8.5     836   674
8      2882國泰金  44      +0.95    830   128…",,
collision:1605,1605,華新,M.1678111319.A.F76,2023-03-06 22:01:59,新聞,code,sparse,False,7,[新聞] 台灣50納華新 3/17盤後生效,1,True,False,913,"[代號] …ocks/819256.html
發布時間:2023.03.06

記者署名:工商時報 呂淑美

原文內容:
證交所與富時國際合編的台灣指數系列及台灣高股息指數成份股,3日公布季度定審結果
。台灣50指數(0050 ETF)成份股納入華新(【1605】)、刪除南電(8046);南電則轉入台
灣中型100指數(0051 ETF)、華新因納入0050,因而從中型100刪除。

台灣指數公司代富時羅素公布有關台灣50指數、台灣中型100指數、台灣資訊科技指數、
台灣發達指數及台灣高股息指數公布…",,
collision:1605,1605,華新,M.1458142146.A.4C8,2016-03-16 23:29:06,其他,code,sparse,False,11,[其他] 3/16 台灣集中市場自營商買賣超前30名 已刪文,1,True,False,3971,"[代號] …0642U元石油        1968      4590      2622    15.99    15.99
3706  神達          1575      1696       121    24.30    23.86
【1605】  華新          1438      2074       636     9.02     8.98
2881  富邦金        1338      3070      1732    40.24    40.17
006…",,
collision:1605,1605,華新,M.1668509036.A.84B,2022-11-15 18:43:56,情報,code,sparse,False,6,[情報] 1115 上市櫃外資投信買超金額排行,1,True,False,1235,"[代號] …漲跌

1     2330台積電  13635    480     +35
2     2303聯電     3164    46.6    +1.7
3     2454聯發科   2935    722     +25
4     【1605】華新     1963    48.35   +3.8
5     2308台達電   1282    293     +7.5
6     3711日月投    978    92.8    +1.1
7     3008大立光    8…",,
collision:1605,1605,華新,M.1693558899.A.413,2023-09-01 17:01:39,情報,code,sparse,False,7,[情報] 0050/0056等相關指數的成分股審核結果,2,True,False,1149,"[代號] …富時羅素依據2023年8月21日資料審核結果如下,彙總說明如附表:

一、臺灣50指數
  (一)
成分股納入:智邦(2345)、光寶科(2301)、緯創(3231)、緯穎(6669)
。
  (二)
成分股刪除:遠東新(1402)、華新(【1605】)、萬海(2615)、陽明(2609)
。
  (三)候補名單:長榮航(2618)、技嘉(2376)、創意(3443)、英業達(2356)、台灣高鐵
(2633)。
二、臺灣中型100指數
  (一)成分股納入:遠東新(1402)、華城(1…
[代號] …單:長榮航(2618)、技嘉(2376)、創意(3443)、英業達(2356)、台灣高鐵
(2633)。
二、臺灣中型100指數
  (一)成分股納入:遠東新(1402)、華城(1519)、材料-KY(4763)、威盛(2388)、華新
(【1605】)、萬海(2615)、陽明(2609)。
  (二)成分股刪除:智邦(2345)、富采(3714)、長興(1717)、光寶科(2301)、慧洋
-KY(2637)、緯創(3231)、緯穎(6669)。
  (三)候補名單:東哥遊艇(8478…",,
collision:1605,1605,華新,M.1654528128.A.1ED,2022-06-06 23:08:48,情報,code,sparse,False,1,[情報] 1605華新現增認股基準日 6/27,1,True,False,911,"[代號] …[情報] 【1605】華新現增認股基準日 6/27
https://mops.twse.com.tw/mops/web/t05sr01_1
1.董事會決議或公司決定增資基準日期:111/06/06
2.是否採總括申報發行新股(是,請併敘明預定發行期間/否):否…",,
collision:1605,1605,華新,M.1650020000.A.03B,2022-04-15 18:53:20,未分類,code,sparse,False,1,標的：1605華新 空,3,True,False,163,"[代號] …標的:【1605】華新 空
[標的] 1605華新 焦師父綠電吹牛空
時間: Fri Apr 15 18:53:18 2022
標的:1605
理由就是:1.股價過高
2.技術線型強勢向上
3.Ptt法人沒有敢碰

:進場價格:44.2放空單
停損價格:達4…
[代號] …標的:1605華新 空
[標的] 【1605】華新 焦師父綠電吹牛空
時間: Fri Apr 15 18:53:18 2022
標的:1605
理由就是:1.股價過高
2.技術線型強勢向上
3.Ptt法人沒有敢碰

:進場價格:44.2放空單
停損價格:達48以上加空六倍
停利價格:3…
[代號] …標的:1605華新 空
[標的] 1605華新 焦師父綠電吹牛空
時間: Fri Apr 15 18:53:18 2022
標的:【1605】
理由就是:1.股價過高
2.技術線型強勢向上
3.Ptt法人沒有敢碰

:進場價格:44.2放空單
停損價格:達48以上加空六倍
停利價格:36
https://i.imgur.com/su1R09T.jpeg…",,
collision:1605,1605,華新,M.1649947062.A.E0D,2022-04-14 22:37:42,情報,code,sparse,False,6,[情報] 0414 處置股票與注意股票統計分析,1,True,False,3494,"[代號] …0天      [1、4]
1506 正道           9.81%   2個交易日後   5分   10天      [1]
6242 立康           9.84%   2個交易日後   5分   10天      [1]
【1605】 華新           8.45%   3個交易日後   5分   10天      [3]
6104 創惟           -6.45%  3個交易日後   5分   10天
8183 精星           2.58%   3…",,
collision:1605,1605,華新,M.1632831230.A.2BA,2021-09-28 20:13:50,新聞,name_with_context,sparse,False,2,[新聞] 大陸限電 七大台鏈重傷,1,False,True,1229,"[簡稱(name_with_context)] …百和指出,東莞及無
錫兩廠都有自備發電機設備,另外兩廠也都已經取得「零碳中和憑證」,確保生產線正常
運作。

機械業則是上銀位於蘇州工業區的生產基地受影響,昨天起宣布停工至本月30日。公司表
示,會以大陸十一長假調班來因應。

電線電纜大廠【華新麗華】也坦言,部分大陸廠區面臨限產,營收將會受到影響,將由台灣工
廠出貨因應。

橡膠業產品廣泛應用在汽車輪胎、工業用墊圈等領域。輪胎大廠正新透露,遵行大陸限電
停工措施,並會於十一長假的假期配合限電停工日期挪前,換言之,假期間就會提前復工
。…",,
collision:1605,1605,華新,M.1620990785.A.C0D,2021-05-14 19:13:05,情報,code,sparse,False,10,[情報]0514 Top 100 券商最近一日買超500張以上,1,True,False,1258,"[代號] …-0.55%  0.18%
1409    新纖    19.15   35,023  4,798      0.47%   0%
4746    台耀    64.1    25,994  4,627      1.39%   0%
【1605】    華新    23.05   67,285  4,440      0.53%   0%
8358    金居    73.8    20,354  4,271      1.42%   2.24%
1608    華榮    23.…",,
collision:1605,1605,華新,M.1556894165.A.BCC,2019-05-03 22:36:05,其他,code,sparse,False,14,[其他] 5/3 台灣集中市場外資買賣超前30名,1,True,False,3207,"[代號] …283049    67.31
1312   國喬                 -2548    319682    34.49
2492   華新科               -2494    126166    25.97
【1605】   華新                 -2414    886580    26.65
3037   欣興                 -2304    597235    39.68
2883   開發金…",,
collision:1605,1605,華新,M.1552912651.A.656,2019-03-18 20:37:31,其他,code,sparse,False,11,[其他] 3/18台灣集中市場三大法人買賣超,1,True,False,2061,"[代號] …-8388   1723    819     -5846
2823    中壽    -5189   0       -7      -5196
2408    南亞科  -4413   -232    -469    -5114
【1605】    華新    -3205   0       -581    -3786
3711    日月光投控      -3987   0       214     -3773
4938    和碩    -2950   125     -…",,
collision:1605,1605,華新,M.1703083182.A.EB8,2023-12-20 22:39:42,新聞,code,sparse,False,7,[新聞] 外資買超246 億元加碼台積電117億元 電子 五哥獨棄和碩,1,True,False,1065,"[代號] ….5
萬張、兆豐金 (2886-TW)1.27 萬張、第一金 (2892-TW)7560 張、新光金
(2888-TW)5778 張、開發金 (2883-TW) 及國泰金 (2882-TW) 各餘 5300 張。


外資賣超傳產有華新 (【1605】-TW)2.64 萬張、正新 (2105-TW) 也近 2 萬張,遠東新
(1402-TW)7983 張、寶成 (9904-TW)7530 張、電子股則以聯電 (2303-TW)1.44 萬張、神
基 (3005-TW)1.13 萬張。…",,
collision:1605,1605,華新,M.1655371843.A.F94,2022-06-16 17:30:43,情報,code,sparse,False,7,[情報] 0616 上市櫃外資投信買超金額排行,1,True,False,1243,"[代號] …dwj9z
投信

排行  股票名稱     百萬   收盤價   漲跌

1     3036文曄      284    79.9    +1.3
2     2345智邦      280    242.5   +2.5
3     【1605】華新      250    41.55   -1.5
4     2454聯發科    249    873     -11
5     3533嘉澤      171    773     -31
6     3596智易      1…",,
collision:1605,1605,華新,M.1531213156.A.4E3,2018-07-10 16:59:16,標的,code,sparse,False,1,[標的] 1605華新(空) 2492華新科(多) 已刪文,4,True,False,663,"[代號] …[標的] 【1605】華新(空) 2492華新科(多) 已刪文
1. 標的:2492華新科(多) 1605華新(避險空)

2. 分類:多/空

3. 分析/正文:

大盤不穩,所以小弟想出了勝率87%策略單

主要方法是強者恆強,但是輔助避險單

前陣子被動相…
[代號] …[標的] 1605華新(空) 2492華新科(多) 已刪文
1. 標的:2492華新科(多) 【1605】華新(避險空)

2. 分類:多/空

3. 分析/正文:

大盤不穩,所以小弟想出了勝率87%策略單

主要方法是強者恆強,但是輔助避險單

前陣子被動相當火熱股版玩的開心

但是因為不瞭解產業一直沒跟上

趁被動小拉回勇敢買進2492勇…
[代號] …要方法是強者恆強,但是輔助避險單

前陣子被動相當火熱股版玩的開心

但是因為不瞭解產業一直沒跟上

趁被動小拉回勇敢買進2492勇敢做多強勢股


由於焦師傅的股性特殊個人認為彼此有

一定連動關係

加上大盤不穩

所以同時放空較弱勢的【1605】

有很多手段可以使用,股期,權證,融券等

不容易被嘎到無法自拔,建議廣布空單

大盤回檔也能吃一波飽飽飽


另外,目前2492已站穩均線,就差一根紅K

準備大賺一波,一口吃成胖子,20MA站的

很漂亮啊哈哈,比起1605看起來真的…",,
collision:1762,1762,中化生,M.1608519618.A.A0B,2020-12-21 11:00:18,新聞,name_with_context,sparse,False,1,[新聞] 旭富產線燒毀重建需6個月 股價跌停開出,1,False,True,895,"[簡稱(name_with_context)] …112元開出,由於大部份生產線燒毀,估計如果建物主
結構未被破壞,重建期間至少需6個月,公司初步預估2021年第1季在手訂單6億元將泡湯
無法交貨,衝擊今天股價重挫,以跌停112元開出,創下今年3月25日以來新低點。

其他包括神隆、生泰、【中化生】及台耀等原料藥股股價表現相對強勢,漲幅在2%至5%不等。

旭富製藥昨日桃園工廠發生火警,旭富今早舉行重訊記者會對外說明,發言人楊文禎表示
,粗估火災損失新台幣8億元,但應可獲保險全額理賠,不過生產線幾乎全部燒毀,重建
期間至少需6個月,後…",,
collision:1762,1762,中化生,M.1616344586.A.E49,2021-03-22 00:36:26,標的,name_with_context,sparse,False,2,[標的] 3303岱稜 4938和碩 3052夆典 新手預測高股息,1,False,True,1662,"[簡稱(name_with_context)] …] 3303岱稜 4938和碩 3052夆典 新手預測高股息
1. 標的:3303 岱稜
         4938 和碩
         3052 夆典

2. 分類:心得
3. 分析/正文:

    離上次po文有一年了,推過台驊,【中化生】等績優股

此次要標的是未公布股利且具有潛在高殖利率的公司....

可能是熱錢的效應,大家也都注意到這兩周以來,

許多高配息高殖利一公布,就噴好幾根,

老實說,這在往年是很少見的,往年頂多就一根


    要如何快速找到可能會發布高…",,
collision:1762,1762,中化生,M.1589284158.A.CB0,2020-05-12 19:49:18,其他,code,sparse,False,2,[其他] 5月12日 法人買賣佔發行量,1,True,True,590,"[代號] …6426    統新    +0.64%

賣超佔發行量 (ETF除外)
3450    聯鈞    -2.10%
5471    松翰    -1.99%
4142    國光生  -1.47%
4746    台耀    -1.47%
【1762】    中化生  -1.46%
6271    同欣電  -1.44%
1732    毛寶    -1.41%
6462    神盾    -1.37%
3545    敦泰    -1.36%
5469    瀚宇博  -1.08%…",,
collision:1762,1762,中化生,M.1457509954.A.F30,2016-03-09 15:52:34,標的,code,sparse,False,1,[標的] 中化生(1762) 已刪文,4,True,True,391,"[代號] …[標的] 中化生(【1762】) 已刪文
1. 標的:  中化生(1762)

2. 分類:空  40.5 2張

3. 分析/正文:這一檔生技股拉到11月到45元就沒有力了,最近兩周交易日只要一拉高馬
上被賣下來,上面賣壓很重,現在的價位跌破5,10,20日均線,昨日…
[代號] …[標的] 中化生(1762) 已刪文
1. 標的:  中化生(【1762】)

2. 分類:空  40.5 2張

3. 分析/正文:這一檔生技股拉到11月到45元就沒有力了,最近兩周交易日只要一拉高馬
上被賣下來,上面賣壓很重,現在的價位跌破5,10,20日均線,昨日宣佈配股1.5元後,早
盤拉高到41元後,又…
[簡稱(name_with_context)] …[標的] 【中化生】(1762) 已刪文
1. 標的:  中化生(1762)

2. 分類:空  40.5 2張

3. 分析/正文:這一檔生技股拉到11月到45元就沒有力了,最近兩周交易日只要一拉高馬
上被賣下來,上面賣壓很重,現在的價位跌破5,10,20日…",,
collision:1762,1762,中化生,M.1590764137.A.71F,2020-05-29 22:55:37,新聞,name_with_context,sparse,False,2,[新聞] 散戶買口罩也買口罩股 70萬散戶追防疫股,1,False,True,1302,"[簡稱(name_with_context)] …暗示之後,兩檔股票都下挫。
防疫概念股有題材,不應變質為散戶墳場
雖然蔡總統在520的六大戰略產業中提到了生技、口罩等防疫概念股,但謝金河在臉書上
提醒之後,從製藥股、篩檢股、口罩股、疫苗股紛紛重挫,有些個股連續兩天跌停,台耀
、寶齡富錦、【中化生】市值比520當天還減少了2%到6.67%不等。

他強調,全球防疫股正快速降溫,台灣卻資金充沛熱炒,投資人追逐生技股有助產業融資
,壯大產業實力,但如果淪為主力坑殺散戶,尤其又有投信基金經理人配合,主管機關恐
怕不能坐視。

3.心得:大家…",,
